reference_id,url,language_crawl,statement_node,subject,predicate,object,url_type,is_inferred_from,stated_in,external_id_prop,external_id,internal_urls,external_url,wikimedia_import_urls,retrieved,publication_date,is_present,difficulty,reason,author,publisher,sub_publisher,long_sub_publisher,authoritative
47216b1f182375f369c009a149c94ea618cf9241,http://libris.kb.se/bib/17381779,sv,Q80294346-CFD5CFB5-662C-4C37-B070-0FED2B1477E0,Lokal Agenda 21 en vägledning : rapport från Miljövårdsberedningen,serie,Statens offentliga utredningar,external_url,None,Q1798125,None,None,None,http://libris.kb.se/bib/17381779,[],"{'time': '+2019-12-29T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,1,2,1.2,Yes
49ecf5fbc5acbc11da665b37134f3af687bb5b48,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10029300410002,sv,Q29921393-4DA7BCC6-A701-41EC-B5F0-1DA099FA7A2D,Vänge 41:2,kulturskyddsstatus,monument i Fornminnesregistret,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10029300410002,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,0,-1,2,4,-1,4.0,No
08c3a68cf4edd9bcfa6256c1438f00dc6c49ab8e,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10229600180001,sv,Q29868920-C2A6EF5C-742B-439E-A7BC-7BAE4F4D502E,Kolsva 18:1,K-samsök URI,raa/fmi/10229600180001,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10229600180001,[],None,"{'time': '+2017-04-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
f812580e13dc94b5712ebc6990aa7c873e2e131f,http://libris.kb.se/bib/9194888,sv,Q78890882-7129B6CE-88E9-49B3-8EA1-3C6776C541A8,Västkust broderskap : informationsblad för Bohusläns och Hallands broderskapsdistrikt,instans av,periodisk litteratur,external_url,None,Q1798125,None,None,None,http://libris.kb.se/bib/9194888,[],"{'time': '+2019-12-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,1,2,1.2,Yes
54392b8599ddd094fdadb0259e654fc34b870140,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=11100000000486,sv,Q29281195-3F12E4D3-42D4-471A-A4F6-5830348B8171,Atlingbo 1:1,geografiska koordinater,Point(18.40594 57.486119),external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=11100000000486,[],None,"{'time': '+2017-04-08T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,2,4,-1,4.0,No
6129a36cdd1bdfa0c26598c009a77bbb6087d355,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000003807,sv,Q10727358-94BA13BF-25A8-4976-9D59-9D604A2EE285,Önnestads kyrka,K-samsök URI,raa/bbr/21300000003807,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000003807,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
b808481acead9af719cedd50a9d62d29846ee02c,https://libris.kb.se/katalogisering/75knt9lr57z11nr,sv,Q3357807-496470CE-0717-421F-9765-FBF80C1DDB18,Otto Hahn,efternamn,Hahn,external_url,None,Q1798125,None,None,None,https://libris.kb.se/katalogisering/75knt9lr57z11nr,[],"{'time': '+2018-08-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}","{'time': '+2013-01-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,1,1,2,1.2,Yes
46e79f17d804edd1b511971380dcbca1a29a36ec,https://kulturpersoner.uppsalakyrkogardar.se/gunilla-bergsten/,sv,Q52554763-e7254360-4ba9-902d-381d-78a58bd59e10,Gunilla Bergsten,gravort,Uppsala gamla kyrkogård,external_url,None,None,None,None,None,https://kulturpersoner.uppsalakyrkogardar.se/gunilla-bergsten/,[],"{'time': '+2019-06-05T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,4,-1,1,1,1,1.1,No
a0be5eb42d077bede8c8273d81432dfed0ffd3db,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10039700380002,sv,Q29963804-E2E4C895-1C99-47A4-A570-D7334AD73111,Överselö 38:2,kulturskyddsstatus,monument i Fornminnesregistret,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10039700380002,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,0,-1,2,4,-1,4.0,No
872254628caa2fe4135a57b9300196d6d51b8450,http://libris.kb.se/bib/14180982,sv,Q80292968-C29B9742-3C86-4E0A-A562-83D7A7AFC0FD,Samordnad banklagstiftning betänkande,instans av,upplaga,external_url,None,Q1798125,None,None,None,http://libris.kb.se/bib/14180982,[],"{'time': '+2019-12-29T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,1,2,1.2,Yes
4b6e1c9a7b60e03073abb62856083de0d9ad7fe0,http://libris.kb.se/pm134b0740q2pg1,sv,Q60541482-EB8B641B-614D-4A58-9A7B-CF3AF35FAAB1,Muhammad ibn Yaʿqub al-Janadi,Libris-URI,pm134b0740q2pg1,external_url,None,Q1798125,None,None,None,http://libris.kb.se/pm134b0740q2pg1,[],"{'time': '+2019-11-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,4,-1,1,1,2,1.2,Yes
171153b8b29db29ecf6d4ebea3d7e52788e15276,https://sv.wikipedia.org/w/index.php?title=Lac_de_l'Herbe_à_Commis&oldid=41649387,sv,Q22449724-F7EB4668-A2F8-4640-AACD-BBD53C8DE0C2,Lac de l'Herbe à Commis,inom administrativt område,Saguenay–Lac-Saint-Jean,wikimedia_import_url,None,None,None,None,None,None,"[""https://sv.wikipedia.org/w/index.php?title=Lac_de_l'Herbe_à_Commis&oldid=41649387""]",None,None,1,4,-1,2,4,-1,4.0,No
1abf57b51d3674c754b1cbae03bf8e723c365ecd,"https://sv.wikipedia.org/w/index.php?title=Deokgok-myeon_(socken_i_Sydkorea,_Södra_Gyeongsang)&oldid=41142160",sv,Q12592774-0E2567AB-4DED-41D5-BA2D-119FC56E1A28,Deokgok-myeon,inom administrativt område,Hapcheon,wikimedia_import_url,None,None,None,None,None,None,"['https://sv.wikipedia.org/w/index.php?title=Deokgok-myeon_(socken_i_Sydkorea,_Södra_Gyeongsang)&oldid=41142160']",None,None,1,4,-1,2,4,-1,4.0,No
abd1da10d8cf32c3e635f8a4a27bce0ffa95deb6,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10051500350002,sv,Q30037338-B175C032-B2C8-4AC3-A9D8-796049DFFC71,Törnevalla 35:2,instans av,stensättning,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10051500350002,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,2,4,-1,4.0,No
73f9128f9edc33bd92359f0fed8f399b4d54c3f0,http://www.svenskfilmdatabas.se/sv/item/?type=film&itemid=36406,sv,Q18290471-bea802f5-4de5-f801-ec81-2ca85ab303b6,Halsduken,slutdatum,1962-12-08T00:00:00Z,internal_url,None,Q1139587,P2334,36406,"['http://www.svenskfilmdatabas.se/sv/item/?type=film&itemid=36406', 'http://www.sfi.se/sv/svensk-filmdatabas/Item/?type=MOVIE&itemid=36406']",None,[],None,None,1,4,-1,1,1,3,1.3,Yes
1a9a487bf267b0bc120e3318bba26e14f34a8778,http://libris.kb.se/bib/3614361,sv,Q79008888-ED392F0D-04CD-41DB-B2FF-16C96E3998FC,JkA årsbok : med kalender för nordisk bergshantering,ISSN,0280-0985,external_url,None,Q1798125,None,None,None,http://libris.kb.se/bib/3614361,[],"{'time': '+2019-12-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,1,2,1.2,Yes
4daacc2c3b88280c9289e886493046046014c528,http://kulturnav.org/eadc367f-218c-4316-ae5d-5b2e3bb8ef30,sv,Q61790995-EF75EA90-4433-4686-AA48-9C81C2C41483,Bunge-Aur hembygdsförening,instans av,hembygdsförening,external_url,None,Q60644424,None,None,None,http://kulturnav.org/eadc367f-218c-4316-ae5d-5b2e3bb8ef30,[],"{'time': '+2019-02-20T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}","{'time': '+2015-10-05T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,1,1,3,1.3,Yes
d6275e3d0e3ed83c015de25712571cfee9a407a8,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10073000180001,sv,Q29440929-88E11B21-8C5D-4E43-950E-66200D1C10AE,Lenhovda 18:1,land,Sverige,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10073000180001,[],None,"{'time': '+2017-04-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
9c3fb538d0dee1fe14b5a24646f2c91482fb840a,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000014535,sv,Q10502423-375E01FF-02E5-4121-A8BE-3EA4474F5F9A,"Gamla Riksbankshuset, Örebro",instans av,samling av byggnader,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000014535,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",0,-1,5,2,4,-1,4.0,No
dbba2e21412df11dca7d47ed88bddb97ac9db0d6,http://kulturarvsdata.se/raa/fornvannen/html/1923_reg,sv,Q45320387-8A640DF7-2820-4750-8D72-4BCC24F6012B,Innehåll 1923,utgivningsdatum,1923-01-01T00:00:00Z,external_url,None,Q45095660,None,None,None,http://kulturarvsdata.se/raa/fornvannen/html/1923_reg,[],"{'time': '+2017-12-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,4,-1,1,2,-1,2.0,Yes
967be0ea2731e3342f66e559364c9d15248b9c46,https://libris.kb.se/auth/275208,sv,Q15432028-3A05A81B-F3C7-488E-B78A-CCACC2D8E3BE,James B. Twitchell,födelsedatum,1943-01-01T00:00:00Z,internal_url,None,Q1798125,P906,275208,"['https://libris.kb.se/auth/275208', 'http://libris.kb.se/hitlist?d=libris&f=simp&spell=true&hist=true&p=1&m=50&q=faut%3A275208']",None,[],"{'time': '+2017-10-09T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,2,-1,1,1,2,1.2,Yes
6780c215f69ea33ed5e02c9ef727dae7dbe197eb,https://sv.wikipedia.org/w/index.php?title=Lac_Sumène&oldid=41672768,sv,Q22493481-2BC366E5-85F1-4C4D-BCE2-D889E8EDC683,Lac Sumène,inom administrativt område,Abitibi-Témiscamingue,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Sumène&oldid=41672768'],None,None,1,4,-1,2,4,-1,4.0,No
4693961262d035c41b79e2f4a760c2a045d69035,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10238800570001,sv,Q29250338-1992E1E3-45F8-4267-9567-DCC1FCE05485,Vika 57:1,K-samsök URI,raa/fmi/10238800570001,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10238800570001,[],None,"{'time': '+2017-04-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
19aaf7febf0656193943c1a02b76a76202ce9974,https://viaf.org/viaf/25986954,sv,Q76485470-C7A28299-C4FD-4604-9C10-3A0C408BE5ED,Carl Fredrik Corin,WorldCat Identities,lccn-n83194897,internal_url,None,None,P214,25986954,['https://viaf.org/viaf/25986954'],None,[],None,None,1,3,-1,1,1,3,1.3,Yes
b9d854a4fe89d2271a244028a111c095ea9051c6,https://sv.wikipedia.org/w/index.php?title=Lac_Nizan&oldid=38711731,sv,Q22392236-7DBAD46D-010B-4A45-992F-61DDDDEA29B7,Lac Nizan,inom administrativt område,Saguenay–Lac-Saint-Jean,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Nizan&oldid=38711731'],None,None,1,4,-1,2,4,-1,4.0,No
bc68652c024d340e97eed7ff3d0e5cc7401d03d9,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10088400820001,sv,Q29433153-C1CE8D08-581A-4BCB-8101-875BED76C844,Västervik 82:1,land,Sverige,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=10088400820001,[],None,"{'time': '+2017-04-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
371bed873854ffca6adc1c605827216913df3b8e,"https://sv.wikipedia.org/w/index.php?title=Lac_Juneau_(sjö_i_Kanada,_Saguenay/Lac-Saint-Jean)&oldid=41661234",sv,Q22657983-9C3B42A8-3917-4BE5-8ABC-A5F350B8AEE4,Lac Juneau,inom administrativt område,Saguenay–Lac-Saint-Jean,wikimedia_import_url,None,None,None,None,None,None,"['https://sv.wikipedia.org/w/index.php?title=Lac_Juneau_(sjö_i_Kanada,_Saguenay/Lac-Saint-Jean)&oldid=41661234']",None,None,1,4,-1,2,4,-1,4.0,No
8a57569d21ce3b8e267aea0ee5f573014570acc6,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=11100000001380,sv,Q29344101-E170D5DB-D2C0-4491-A80B-39439EA653BD,Othem 60:2,instans av,ristning,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-fornmin&srlanguage=sv&srid=11100000001380,[],None,"{'time': '+2017-04-10T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,2,4,-1,4.0,No
dfa382193789d42ca9116332cc0547e2bc5af156,https://libris.kb.se/katalogisering/20dgkj7l1psbg74,sv,Q11860760-EE979E6F-FD14-47DC-A991-3347C321C69F,Gunnar Wahlroos,Libris-URI,20dgkj7l1psbg74,external_url,None,Q1798125,None,None,None,https://libris.kb.se/katalogisering/20dgkj7l1psbg74,[],"{'time': '+2018-08-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}","{'time': '+2012-10-30T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,4,-1,1,1,2,1.2,Yes
3534ec8e3bfa3a1f76a47f4de3b21b3d48a6ac7e,"https://sv.wikipedia.org/w/index.php?title=Lac_Safran_(sjö_i_Kanada,_Saguenay/Lac-Saint-Jean)&oldid=38718630",sv,Q22473429-1C127C92-D1A5-4AD6-8B7A-C3339889BB04,Lac Safran,inom administrativt område,Saguenay–Lac-Saint-Jean,wikimedia_import_url,None,None,None,None,None,None,"['https://sv.wikipedia.org/w/index.php?title=Lac_Safran_(sjö_i_Kanada,_Saguenay/Lac-Saint-Jean)&oldid=38718630']",None,None,1,4,-1,2,4,-1,4.0,No
4354b3744780fb4dd77822a58c5b703c3861cde0,https://sync.nm.delorean.se/objects?id=15787,sv,Q18577349-3875DE96-99A7-4CCA-993A-1B55B55BB2D0,"Sofia Hedvig, 1677-1735, prinsessa av Danmark",IIIF manifest,http://nationalmuseumse.iiifhosting.com/iiif/ae86eda68c0c2d7cfe47c44a4d8bf6f1807fa97452e9f77b98d22d3d02ac54ca/manifest.json,external_url,None,None,None,None,None,https://sync.nm.delorean.se/objects?id=15787,[],"{'time': '+2018-11-23T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,0,-1,6,1,1,3,1.3,Yes
7c431345822ea360f90a1be66899c55a7e4e0149,https://sv.wikipedia.org/w/index.php?title=Malmbäcks_socken&oldid=43177121,sv,Q10576073-4775DDCC-818E-463F-AC92-AF9353AE10CE,Malmbäcks socken,SOFI namnregister,1fx001/218203a1,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Malmbäcks_socken&oldid=43177121'],None,None,1,3,-1,2,4,-1,4.0,No
156efae7b15767600b37d2f15a472d20af1db7e5,https://sok.riksarkivet.se/bildvisning/A0012916_00057#?c=&m=&s=&cv=56&xywh=1358%2C1852%2C2615%2C1489,sv,Q5819456-b283abad-4437-5637-2830-7c5888dea599,Zacharias Hæggström,födelsedatum,1787-08-06T00:00:00Z,external_url,None,Q10501038,None,None,None,https://sok.riksarkivet.se/bildvisning/A0012916_00057#?c=&m=&s=&cv=56&xywh=1358%2C1852%2C2615%2C1489,[],"{'time': '+2019-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,0,-1,0,1,1,3,1.3,Yes
a904766a91375e16727fd659ae6dc4c432b0de55,https://sv.wikipedia.org/w/index.php?title=Lac_Lacosse&oldid=41662124,sv,Q22594097-21381456-6554-4156-9ED3-684A4819101C,Lac Lacosse,inom administrativt område,Outaouais,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Lacosse&oldid=41662124'],None,None,1,4,-1,2,4,-1,4.0,No
9098a897be28977bd0a2cb77b68380bfbe9f19d4,http://kulturarvsdata.se/raa/fornvannen/html/1915_001,sv,Q45361377-D8CBECDE-1EC2-49FE-B13D-C791E9FD6DA7,Studier över ortnamnen på -lösa,K-samsök URI,raa/fornvannen/1915_001,external_url,None,Q45095660,None,None,None,http://kulturarvsdata.se/raa/fornvannen/html/1915_001,[],"{'time': '+2017-12-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,4,-1,1,1,3,1.3,Yes
3903bcde3ea394983fc324a02be917cb7790fa78,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000014709,sv,Q26256922-C8E9175D-36AA-41A2-89A6-247DE27AA51C,Linghallen,arkitekt,Torben Grut,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000014709,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,1,-1,2,4,-1,4.0,No
23f72cc523197842836efcda06878bc5ab05955d,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000000582,sv,Q10593440-5E602CD0-5287-46B1-8CC1-4206FC9A4F44,Mårten Skinnares hus,har delar från klassen,byggnad,external_url,None,Q28563569,None,None,None,https://tools.wmflabs.org/heritage/api/api.php?action=search&format=json&srcountry=se-bbr&srlanguage=sv&srid=21300000000582,[],None,"{'time': '+2017-05-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",1,3,-1,2,4,-1,4.0,No
3590417727752a01884e037e71b42faf964bd8cb,https://sync.nm.delorean.se/objects?id=16539,sv,Q43223179-CD49FFC0-6456-4C81-8B5A-9839FB00DD6F,"Asmund Arle, 1918-1990",IIIF manifest,http://nationalmuseumse.iiifhosting.com/iiif/ad88e9f6f42498bab5924c4632baa87ced256a3113e44ba6370dd997279988cf/manifest.json,external_url,None,None,None,None,None,https://sync.nm.delorean.se/objects?id=16539,[],"{'time': '+2018-11-23T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,0,-1,5,1,1,3,1.3,Yes
c359103acccab27c5024a5d45436a44f5c24ab68,http://www.expressen.se/kultur/kulturpersonligheten-lars-gustafsson-dod/,sv,Q372210-3aa5fb24-430e-9bbc-7a83-c62350164545,Lars Gustafsson,dödsdatum,2016-04-03T00:00:00Z,external_url,None,None,None,None,None,http://www.expressen.se/kultur/kulturpersonligheten-lars-gustafsson-dod/,[],None,None,1,4,-1,1,3,0,3.0,Yes
6bd7cfc389f7393b5e85ea425b33e43af0f60685,https://biblioteksdatabasen.libris.kb.se/library/8bhv,sv,Q61753412-980A3093-3B22-47F0-89BB-14634ADCC6FC,Skolbiblioteket på Furutåskolan,inom administrativt område,Växjö kommun,external_url,None,Q55502519,None,None,None,https://biblioteksdatabasen.libris.kb.se/library/8bhv,[],"{'time': '+2019-02-12T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,4,-1,1,1,2,1.2,Yes
afb7db3ae9bcfed63c5b46c54451e79d284e8fb9,http://runeberg.org/authors/herleemi.html,sv,Q5798520-C54229C9-5FEB-4CCA-B1E9-A0DE008DFA66,Emil Herlenius,sysselsättning,skribent,external_url,None,None,None,None,None,http://runeberg.org/authors/herleemi.html,[],None,None,1,4,-1,1,1,3,1.3,Yes
6be99d9b8ec0d01614793fda3ab357fea99efe12,https://libris.kb.se/auth/269428,sv,Q4990297-92D90451-406B-484A-B6C6-207688E33A2D,Sara Wennerberg-Reuter,födelsedatum,1875-02-11T00:00:00Z,internal_url,None,Q1798125,P906,269428,"['https://libris.kb.se/auth/269428', 'http://libris.kb.se/hitlist?d=libris&f=simp&spell=true&hist=true&p=1&m=50&q=faut%3A269428']",None,[],"{'time': '+2017-10-09T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,2,-1,1,1,2,1.2,Yes
967880b302aca9cdd0cb3bb7e4adace6604872b0,"https://sv.wikipedia.org/w/index.php?title=Cheolsan-dong_(socken_i_Sydkorea,_lat_37,49,_long_126,87)&oldid=41142877",sv,Q27338058-EEC15733-5543-4A89-A7DB-BDFB2A274D82,"Cheolsan-dong (socken i Sydkorea, lat 37,49, long 126,87)",inom administrativt område,Gwangmyeong,wikimedia_import_url,None,None,None,None,None,None,"['https://sv.wikipedia.org/w/index.php?title=Cheolsan-dong_(socken_i_Sydkorea,_lat_37,49,_long_126,87)&oldid=41142877']",None,None,1,4,-1,2,4,-1,4.0,No
f244bc3474b5498f6254de228e0be62a5cf1db87,https://sv.wikipedia.org/w/index.php?title=Lac_Kauihtut&oldid=41661630,sv,Q22584167-8A2463B5-745A-432E-8740-DEAE7DD84154,Lac Kauihtut,inom administrativt område,Côte-Nord,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Kauihtut&oldid=41661630'],None,None,1,4,-1,2,4,-1,4.0,No
d7e152e50dc5996ff603d79e7d420423ddc8cda3,"https://sv.wikipedia.org/w/index.php?title=Lac_Long_(sjö_i_Kanada,_Québec,_Mauricie,_lat_47,71,_long_-72,59)&oldid=41663680",sv,Q22611163-12303697-D5BA-4CB6-BCB7-133699B14434,Lac Long,inom administrativt område,Mauricie,wikimedia_import_url,None,None,None,None,None,None,"['https://sv.wikipedia.org/w/index.php?title=Lac_Long_(sjö_i_Kanada,_Québec,_Mauricie,_lat_47,71,_long_-72,59)&oldid=41663680']",None,None,1,4,-1,2,4,-1,4.0,No
02105452a5a99aef35e44e48dc23b22b7db0fc93,https://sv.wikipedia.org/w/index.php?title=Lac_Lépingle&oldid=38706179,sv,Q22605804-E267F138-762A-4F66-AD89-97B74EDB3F5E,Lac Lépingle,inom administrativt område,Côte-Nord,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Lépingle&oldid=38706179'],None,None,1,4,-1,2,4,-1,4.0,No
9947d3e534ce529da096b26f106b0b058fed42cf,https://sv.wikipedia.org/w/index.php?title=Lac_Ginseng&oldid=41658790,sv,Q22553517-D5BD5AF3-6E81-4A75-81C5-1BD062015B8D,Lac Ginseng,inom administrativt område,Abitibi-Témiscamingue,wikimedia_import_url,None,None,None,None,None,None,['https://sv.wikipedia.org/w/index.php?title=Lac_Ginseng&oldid=41658790'],None,None,1,4,-1,2,4,-1,4.0,No
